Source,Target
402566218,1055870000000000000
213410547,1267240000000000000
213410547,1428710000000000000
1285150000000000000,1273650000000000000
1510270000000000000,782946000000000000
1451540000000000000,1497500000000000000
1362870000000000000,1353380000000000000
61198306,204816912
61198306,574424431
61198306,80820758
1440820000000000000,1472760000000000000
1440820000000000000,32438133
1240160000000000000,877808000000000000
1240160000000000000,902927000000000000
2200044318,718243000000000000
1217440000000000000,782946000000000000
1354860000000000000,782946000000000000
1275770000000000000,244647486
395529067,1295530000000000000
395529067,1496210000000000000
812883000000000000,782946000000000000
1507750000000000000,1022030000000000000
1433720000000000000,1435220000000000000
1101450000000000000,3348620776
1437730000000000000,1598709350
1527310000000000000,357312062
1276550000000000000,1404430000000000000
280454056,982322000000000000
280454056,3501463456
966332000000000000,1056130000000000000
1495640000000000000,15545692
1495640000000000000,20374262
1495640000000000000,1283150000000000000
1495640000000000000,1358840000000000000
1495640000000000000,1419730000000000000
1495640000000000000,244647486
1393730000000000000,1268230000000000000
205364527,146138303
205364527,1387500000000000000
1437700000000000000,1362470000000000000
1437700000000000000,1451560000000000000
1352200000000000000,244647486
68532712,942749000000000000
1414550000000000000,244647486
1414550000000000000,14883246
1414550000000000000,1387500000000000000
1006276118,1200950000000000000
1006276118,281766494
103976021,948281000000000000
103976021,314864509
1445830000000000000,1474860000000000000
1389890000000000000,1107740000000000000
918825000000000000,35206251
918825000000000000,147561402
862186027,146008010
599412666,361289499
599412666,14883246
599412666,244647486
1480830000000000000,1086740000000000000
1480830000000000000,281766494
3713073979,1480300000000000000
720052000000000000,882155000000000000
329675270,1022030000000000000
128589005,981892000000000000
487910245,1424510000000000000
1410930000000000000,1022030000000000000
1496810190,187552996
1496810190,59855362
1496810190,972128000000000000
1496810190,14654494
1496810190,156720463
1496810190,59855362
1496810190,187552996
1301920000000000000,1295530000000000000
1301920000000000000,1496210000000000000
993822000000000000,1333467482
1434010000000000000,1268290000000000000
1434010000000000000,87184983
1434010000000000000,148024978
1434010000000000000,195733611
1434010000000000000,1125030000000000000
1434010000000000000,1147860000000000000
1434010000000000000,1463120000000000000
1434010000000000000,2736051239
1434010000000000000,1260250000000000000
1434010000000000000,139391198
1434010000000000000,974983000000000000
1434010000000000000,186215880
1433910000000000000,1050570000000000000
1433910000000000000,295218901
1303160000000000000,2256822183
726495000000000000,1257300000000000000
726495000000000000,468930263
726495000000000000,1354880000000000000
1455140000000000000,1022030000000000000
1448290000000000000,1022030000000000000
1125560000000000000,151998296
1943796410,2228878592
816961000000000000,3404466821
816961000000000000,192878768
345825727,970995000000000000
126967072,1448200000000000000
1360317907,1252950000000000000
1360317907,140047913
1414240000000000000,18189342
1458040000000000000,543483223
513341499,355506217
513341499,970209000000000000
15473667,29758446
1417780000000000000,146008010
907222000000000000,863624000000000000
907222000000000000,1463020000000000000
1182996002,1253090000000000000
1023882212,1353380000000000000
1435440000000000000,16411288
1435440000000000000,2737517093
1435440000000000000,1230630000000000000
816961000000000000,806569000000000000
887379000000000000,893819000000000000
1142250000000000000,1390200000000000000
1142250000000000000,1357830000000000000
1480500000000000000,759754000000000000
1480500000000000000,2482449230
1480500000000000000,808216000000000000
1295840000000000000,1353380000000000000
179001558,1390200000000000000
2927082782,1271370000000000000
2927082782,1464260000000000000
1480560000000000000,1424080000000000000
1295880000000000000,1295880000000000000
80391496,978932870
15457140,18469669
1416730000000000000,2452991478
1259330000000000000,1345060000000000000
1259330000000000000,1331420000000000000
1259330000000000000,1512460000000000000
1259330000000000000,1464290000000000000
1101270000000000000,1393710000000000000
1101270000000000000,904701000000000000
928299000000000000,468930263
48351717,249469940
48351717,47966112
1486320000000000000,1500840000000000000
230517800,426367831
230517800,1057190000000000000
1150590000000000000,462302810
1150590000000000000,884266000000000000
1150590000000000000,23819401
1150590000000000000,1176601140
1477440000000000000,1243430000000000000
1441720000000000000,970995000000000000
1037330000000000000,6825792
1354370000000000000,970995000000000000
1394570000000000000,1425430000000000000
1394570000000000000,836576000000000000
901403000000000000,973279000000000000
901403000000000000,1949193906
1116330000000000000,468930263
1525560000000000000,904701000000000000
48351717,18213426
1491820000000000000,1334930000000000000
1491820000000000000,1050570000000000000
1491820000000000000,295218901
949850000000000000,1445090000000000000
599412666,1411640000000000000
599412666,1409900000000000000
599412666,1336450000000000000
1389100000000000000,1360660000000000000
1389100000000000000,1022490000000000000
1389100000000000000,1394210000000000000
1389100000000000000,1244810000000000000
1423270000000000000,970995000000000000
1355260000000000000,1006276118
1355260000000000000,281766494
1232200000000000000,902839000000000000
1466100000000000000,893819000000000000
14996958,1461210000000000000
14996958,2285235781
1402340000000000000,1500060000000000000
1402340000000000000,1526840000000000000
1402340000000000000,767645000000000000
1402340000000000000,1518770000000000000
1435340000000000000,978733000000000000
1522980000000000000,1455570000000000000
1345060000000000000,1331420000000000000
1345060000000000000,1512460000000000000
1345060000000000000,1464290000000000000
38397111,1558133288
1427640000000000000,19400611
755387000000000000,1348040000000000000
755387000000000000,1451470000000000000
1086740000000000000,1480830000000000000
1086740000000000000,281766494
631015887,15164565
1348700000000000000,904701000000000000
17336904,1355670000000000000
1263570000000000000,1331420000000000000
1263570000000000000,1345060000000000000
1263570000000000000,1512460000000000000
1263570000000000000,1464290000000000000
169232759,865954501
1493150000000000000,244647486
898550000000000000,48176365
898550000000000000,196139605
2168624661,1467860000000000000
1329330000000000000,1443440000000000000
230517800,1204520000000000000
230517800,1355230000000000000
1105090000000000000,591853034
1105090000000000000,18665244
1491050000000000000,15743052
1491050000000000000,2207129125
942709000000000000,877808000000000000
942709000000000000,352518189
803283000000000000,881518000000000000
1478720000000000000,1496770000000000000
555837331,361289499
1359630000000000000,1220800000000000000
734500000000000000,1511160000000000000
1377120000000000000,1392307531
1377120000000000000,881895504
1005090000000000000,110682507
1005090000000000000,45840503
1005090000000000000,1044220000000000000
1005090000000000000,1274469684
1005090000000000000,3235339552
1005090000000000000,2270186526
1005090000000000000,1027210000000000000
1005090000000000000,609143325
986477000000000000,1151180000000000000
196372291,157933679
196372291,904701000000000000
1434010000000000000,1265580000000000000
1467940000000000000,8720422
1505450000000000000,863624000000000000
1505450000000000000,1463020000000000000
221325189,970995000000000000
1371070000000000000,1511640000000000000
43092119,116832244
1138740000000000000,1138910000000000000
1138740000000000000,1437410000000000000
1282070000000000000,1466470000000000000
1403310000000000000,18782519
1480560000000000000,1501320000000000000
18576913,77341607
153673443,904701000000000000
1292200000000000000,1478121462
1292200000000000000,305751928
1292200000000000000,1435220000000000000
1292200000000000000,1425000000000000000
1292200000000000000,1255470000000000000
1292200000000000000,1285670000000000000
1292200000000000000,275896474
1292200000000000000,1368360000000000000
1292200000000000000,1107740000000000000
1292200000000000000,1384600000000000000
1292200000000000000,27843263
1292200000000000000,15110581
1292200000000000000,1301220000000000000
1292200000000000000,2251105062
1292200000000000000,999368000000000000
1292200000000000000,1465810000000000000
1292200000000000000,1369970000000000000
1292200000000000000,959915000000000000
1292200000000000000,1178300000000000000
1392780000000000000,1519290000000000000
58262358,20402945
1521350000000000000,357312062
59847005,19400611
1101450000000000000,721050000000000000
